S. No,Description,Average Price,% Change,Cities,Value,Month
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.51,0,Faisal-abad,221.05,6/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.51,0,Sar-godha,221.05,6/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.51,0,Multan,221.05,6/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.51,0,Baha-walpur,221,6/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.51,0,Karachi,221.05,6/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.51,0,Hyder-abad,221.05,6/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.51,0,Sukkur,221.05,6/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.51,0,Larkana,221.05,6/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.51,0,Pesha-war,221.05,6/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.51,0,Bannu,221.05,6/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.51,0,Quetta,221.05,6/1/2019
30,"Tea, Lipton Yellow Label, Packet 200 gm",219.51,0,Khuz-dar,195,6/1/2019
31,"Cooked Beef, Average Hotel Plate",122.58,0.76,Islam-abad,128.13,6/1/2019
31,"Cooked Beef, Average Hotel Plate",122.58,0.76,Rawal-pindi,117.5,6/1/2019
31,"Cooked Beef, Average Hotel Plate",122.58,0.76,Gujran-wala,145,6/1/2019
31,"Cooked Beef, Average Hotel Plate",122.58,0.76,Sialkot,150,6/1/2019
31,"Cooked Beef, Average Hotel Plate",122.58,0.76,Lahore,131.43,6/1/2019
31,"Cooked Beef, Average Hotel Plate",122.58,0.76,Faisal-abad,155,6/1/2019
31,"Cooked Beef, Average Hotel Plate",122.58,0.76,Sar-godha,120,6/1/2019
31,"Cooked Beef, Average Hotel Plate",122.58,0.76,Multan,105,6/1/2019
31,"Cooked Beef, Average Hotel Plate",122.58,0.76,Baha-walpur,125,6/1/2019
31,"Cooked Beef, Average Hotel Plate",122.58,0.76,Karachi,100.48,6/1/2019
31,"Cooked Beef, Average Hotel Plate",122.58,0.76,Hyder-abad,95,6/1/2019
31,"Cooked Beef, Average Hotel Plate",122.58,0.76,Sukkur,100,6/1/2019
31,"Cooked Beef, Average Hotel Plate",122.58,0.76,Larkana,100,6/1/2019
31,"Cooked Beef, Average Hotel Plate",122.58,0.76,Pesha-war,120,6/1/2019
31,"Cooked Beef, Average Hotel Plate",122.58,0.76,Bannu,105,6/1/2019
31,"Cooked Beef, Average Hotel Plate",122.58,0.76,Quetta,90,6/1/2019
31,"Cooked Beef, Average Hotel Plate",122.58,0.76,Khuz-dar,196.25,6/1/2019
32,"Cooked Daal, Average Hotel Plate",64.27,0.12,Islam-abad,85,6/1/2019
32,"Cooked Daal, Average Hotel Plate",64.27,0.12,Rawal-pindi,75.83,6/1/2019
32,"Cooked Daal, Average Hotel Plate",64.27,0.12,Gujran-wala,55,6/1/2019
32,"Cooked Daal, Average Hotel Plate",64.27,0.12,Sialkot,60,6/1/2019
32,"Cooked Daal, Average Hotel Plate",64.27,0.12,Lahore,67.32,6/1/2019
32,"Cooked Daal, Average Hotel Plate",64.27,0.12,Faisal-abad,60,6/1/2019
32,"Cooked Daal, Average Hotel Plate",64.27,0.12,Sar-godha,50,6/1/2019
32,"Cooked Daal, Average Hotel Plate",64.27,0.12,Multan,46.25,6/1/2019
32,"Cooked Daal, Average Hotel Plate",64.27,0.12,Baha-walpur,60,6/1/2019
32,"Cooked Daal, Average Hotel Plate",64.27,0.12,Karachi,65.62,6/1/2019
32,"Cooked Daal, Average Hotel Plate",64.27,0.12,Hyder-abad,60,6/1/2019
32,"Cooked Daal, Average Hotel Plate",64.27,0.12,Sukkur,70,6/1/2019
32,"Cooked Daal, Average Hotel Plate",64.27,0.12,Larkana,65,6/1/2019
32,"Cooked Daal, Average Hotel Plate",64.27,0.12,Pesha-war,60,6/1/2019
32,"Cooked Daal, Average Hotel Plate",64.27,0.12,Bannu,50,6/1/2019
32,"Cooked Daal, Average Hotel Plate",64.27,0.12,Quetta,75,6/1/2019
32,"Cooked Daal, Average Hotel Plate",64.27,0.12,Khuz-dar,87.5,6/1/2019
33,"Tea Prepared, Average Hotel Cup",23.94,0.34,Islam-abad,25.31,6/1/2019
33,"Tea Prepared, Average Hotel Cup",23.94,0.34,Rawal-pindi,25,6/1/2019
33,"Tea Prepared, Average Hotel Cup",23.94,0.34,Gujran-wala,25,6/1/2019
33,"Tea Prepared, Average Hotel Cup",23.94,0.34,Sialkot,21.25,6/1/2019
33,"Tea Prepared, Average Hotel Cup",23.94,0.34,Lahore,24.11,6/1/2019
33,"Tea Prepared, Average Hotel Cup",23.94,0.34,Faisal-abad,25,6/1/2019
33,"Tea Prepared, Average Hotel Cup",23.94,0.34,Sar-godha,25,6/1/2019
33,"Tea Prepared, Average Hotel Cup",23.94,0.34,Multan,23.33,6/1/2019
33,"Tea Prepared, Average Hotel Cup",23.94,0.34,Baha-walpur,22.5,6/1/2019
33,"Tea Prepared, Average Hotel Cup",23.94,0.34,Karachi,24.42,6/1/2019
33,"Tea Prepared, Average Hotel Cup",23.94,0.34,Hyder-abad,30,6/1/2019
33,"Tea Prepared, Average Hotel Cup",23.94,0.34,Sukkur,25,6/1/2019
33,"Tea Prepared, Average Hotel Cup",23.94,0.34,Larkana,30,6/1/2019
33,"Tea Prepared, Average Hotel Cup",23.94,0.34,Pesha-war,20,6/1/2019
33,"Tea Prepared, Average Hotel Cup",23.94,0.34,Bannu,20,6/1/2019
33,"Tea Prepared, Average Hotel Cup",23.94,0.34,Quetta,21,6/1/2019
33,"Tea Prepared, Average Hotel Cup",23.94,0.34,Khuz-dar,20,6/1/2019
34,"Cigarettes, K-2, 20's Packet",68.06,13.97,Islam-abad,72.5,6/1/2019
34,"Cigarettes, K-2, 20's Packet",68.06,13.97,Rawal-pindi,72.5,6/1/2019
34,"Cigarettes, K-2, 20's Packet",68.06,13.97,Gujran-wala,65,6/1/2019
34,"Cigarettes, K-2, 20's Packet",68.06,13.97,Sialkot,65,6/1/2019
34,"Cigarettes, K-2, 20's Packet",68.06,13.97,Lahore,65,6/1/2019
34,"Cigarettes, K-2, 20's Packet",68.06,13.97,Faisal-abad,70,6/1/2019
34,"Cigarettes, K-2, 20's Packet",68.06,13.97,Sar-godha,67.5,6/1/2019
34,"Cigarettes, K-2, 20's Packet",68.06,13.97,Multan,70,6/1/2019
34,"Cigarettes, K-2, 20's Packet",68.06,13.97,Baha-walpur,70,6/1/2019
34,"Cigarettes, K-2, 20's Packet",68.06,13.97,Karachi,65.1,6/1/2019
34,"Cigarettes, K-2, 20's Packet",68.06,13.97,Hyder-abad,60,6/1/2019
34,"Cigarettes, K-2, 20's Packet",68.06,13.97,Sukkur,72.5,6/1/2019
34,"Cigarettes, K-2, 20's Packet",68.06,13.97,Larkana,69.5,6/1/2019
34,"Cigarettes, K-2, 20's Packet",68.06,13.97,Pesha-war,72.5,6/1/2019
34,"Cigarettes, K-2, 20's Packet",68.06,13.97,Bannu,77.5,6/1/2019
34,"Cigarettes, K-2, 20's Packet",68.06,13.97,Quetta,55,6/1/2019
34,"Cigarettes, K-2, 20's Packet",68.06,13.97,Khuz-dar,67.5,6/1/2019
35,Long Cloth 1 mtr,291.47,0.98,Islam-abad,245,6/1/2019
35,Long Cloth 1 mtr,291.47,0.98,Rawal-pindi,235,6/1/2019
35,Long Cloth 1 mtr,291.47,0.98,Gujran-wala,180,6/1/2019
35,Long Cloth 1 mtr,291.47,0.98,Sialkot,180,6/1/2019
35,Long Cloth 1 mtr,291.47,0.98,Lahore,295,6/1/2019
35,Long Cloth 1 mtr,291.47,0.98,Faisal-abad,237.5,6/1/2019
35,Long Cloth 1 mtr,291.47,0.98,Sar-godha,275,6/1/2019
35,Long Cloth 1 mtr,291.47,0.98,Multan,300,6/1/2019
35,Long Cloth 1 mtr,291.47,0.98,Baha-walpur,260,6/1/2019
35,Long Cloth 1 mtr,291.47,0.98,Karachi,200,6/1/2019
35,Long Cloth 1 mtr,291.47,0.98,Hyder-abad,300,6/1/2019
35,Long Cloth 1 mtr,291.47,0.98,Sukkur,375,6/1/2019
35,Long Cloth 1 mtr,291.47,0.98,Larkana,300,6/1/2019
35,Long Cloth 1 mtr,291.47,0.98,Pesha-war,350,6/1/2019
35,Long Cloth 1 mtr,291.47,0.98,Bannu,422.5,6/1/2019
35,Long Cloth 1 mtr,291.47,0.98,Quetta,550,6/1/2019
35,Long Cloth 1 mtr,291.47,0.98,Khuz-dar,250,6/1/2019
36,Shirting 1 mtr,190.32,0.76,Islam-abad,235.63,6/1/2019
36,Shirting 1 mtr,190.32,0.76,Rawal-pindi,225,6/1/2019
36,Shirting 1 mtr,190.32,0.76,Gujran-wala,200,6/1/2019
36,Shirting 1 mtr,190.32,0.76,Sialkot,200,6/1/2019
36,Shirting 1 mtr,190.32,0.76,Lahore,165,6/1/2019
36,Shirting 1 mtr,190.32,0.76,Faisal-abad,135,6/1/2019
36,Shirting 1 mtr,190.32,0.76,Sar-godha,170,6/1/2019
36,Shirting 1 mtr,190.32,0.76,Multan,250,6/1/2019
36,Shirting 1 mtr,190.32,0.76,Baha-walpur,125,6/1/2019
36,Shirting 1 mtr,190.32,0.76,Karachi,183.85,6/1/2019
36,Shirting 1 mtr,190.32,0.76,Hyder-abad,140,6/1/2019
36,Shirting 1 mtr,190.32,0.76,Sukkur,175,6/1/2019
36,Shirting 1 mtr,190.32,0.76,Larkana,200,6/1/2019
36,Shirting 1 mtr,190.32,0.76,Pesha-war,321,6/1/2019
36,Shirting 1 mtr,190.32,0.76,Bannu,180,6/1/2019
36,Shirting 1 mtr,190.32,0.76,Quetta,160,6/1/2019
36,Shirting 1 mtr,190.32,0.76,Khuz-dar,170,6/1/2019
37,Lawn 1 mtr,332.7,0,Islam-abad,260,6/1/2019
37,Lawn 1 mtr,332.7,0,Rawal-pindi,240,6/1/2019
37,Lawn 1 mtr,332.7,0,Gujran-wala,245,6/1/2019
37,Lawn 1 mtr,332.7,0,Sialkot,250,6/1/2019
37,Lawn 1 mtr,332.7,0,Lahore,337.5,6/1/2019
37,Lawn 1 mtr,332.7,0,Faisal-abad,280,6/1/2019
37,Lawn 1 mtr,332.7,0,Sar-godha,393.34,6/1/2019
37,Lawn 1 mtr,332.7,0,Multan,200,6/1/2019
37,Lawn 1 mtr,332.7,0,Baha-walpur,383.5,6/1/2019
37,Lawn 1 mtr,332.7,0,Karachi,421.54,6/1/2019
37,Lawn 1 mtr,332.7,0,Hyder-abad,280,6/1/2019
37,Lawn 1 mtr,332.7,0,Sukkur,393,6/1/2019
37,Lawn 1 mtr,332.7,0,Larkana,366,6/1/2019
37,Lawn 1 mtr,332.7,0,Pesha-war,393,6/1/2019
37,Lawn 1 mtr,332.7,0,Bannu,463,6/1/2019
37,Lawn 1 mtr,332.7,0,Quetta,500,6/1/2019
37,Lawn 1 mtr,332.7,0,Khuz-dar,250,6/1/2019
38,Georgette 1 mtr,140.64,0.51,Islam-abad,175,6/1/2019
38,Georgette 1 mtr,140.64,0.51,Rawal-pindi,173.75,6/1/2019
38,Georgette 1 mtr,140.64,0.51,Gujran-wala,175,6/1/2019
38,Georgette 1 mtr,140.64,0.51,Sialkot,160,6/1/2019
38,Georgette 1 mtr,140.64,0.51,Lahore,145,6/1/2019
38,Georgette 1 mtr,140.64,0.51,Faisal-abad,165,6/1/2019
38,Georgette 1 mtr,140.64,0.51,Sar-godha,150,6/1/2019
38,Georgette 1 mtr,140.64,0.51,Multan,105,6/1/2019
38,Georgette 1 mtr,140.64,0.51,Baha-walpur,110,6/1/2019
38,Georgette 1 mtr,140.64,0.51,Karachi,123.85,6/1/2019
38,Georgette 1 mtr,140.64,0.51,Hyder-abad,120,6/1/2019
38,Georgette 1 mtr,140.64,0.51,Sukkur,150,6/1/2019
38,Georgette 1 mtr,140.64,0.51,Larkana,160,6/1/2019
38,Georgette 1 mtr,140.64,0.51,Pesha-war,123.33,6/1/2019
38,Georgette 1 mtr,140.64,0.51,Bannu,100,6/1/2019
38,Georgette 1 mtr,140.64,0.51,Quetta,105,6/1/2019
38,Georgette 1 mtr,140.64,0.51,Khuz-dar,150,6/1/2019
39,Sandal Bata (Gents) Pair,699,0,Islam-abad,699,6/1/2019
39,Sandal Bata (Gents) Pair,699,0,Rawal-pindi,699,6/1/2019
39,Sandal Bata (Gents) Pair,699,0,Gujran-wala,699,6/1/2019
39,Sandal Bata (Gents) Pair,699,0,Sialkot,699,6/1/2019
39,Sandal Bata (Gents) Pair,699,0,Lahore,699,6/1/2019
39,Sandal Bata (Gents) Pair,699,0,Faisal-abad,699,6/1/2019
39,Sandal Bata (Gents) Pair,699,0,Sar-godha,699,6/1/2019
39,Sandal Bata (Gents) Pair,699,0,Multan,699,6/1/2019
39,Sandal Bata (Gents) Pair,699,0,Baha-walpur,699,6/1/2019
39,Sandal Bata (Gents) Pair,699,0,Karachi,699,6/1/2019
39,Sandal Bata (Gents) Pair,699,0,Hyder-abad,699,6/1/2019
39,Sandal Bata (Gents) Pair,699,0,Sukkur,699,6/1/2019
39,Sandal Bata (Gents) Pair,699,0,Larkana,699,6/1/2019
39,Sandal Bata (Gents) Pair,699,0,Pesha-war,699,6/1/2019
39,Sandal Bata (Gents) Pair,699,0,Bannu,699,6/1/2019
39,Sandal Bata (Gents) Pair,699,0,Quetta,699,6/1/2019
39,Sandal Bata (Gents) Pair,699,0,Khuz-dar,699,6/1/2019
40,Chappal Spounge Bata (Gents) Pair,199,0,Islam-abad,199,6/1/2019
40,Chappal Spounge Bata (Gents) Pair,199,0,Rawal-pindi,199,6/1/2019
40,Chappal Spounge Bata (Gents) Pair,199,0,Gujran-wala,199,6/1/2019
40,Chappal Spounge Bata (Gents) Pair,199,0,Sialkot,199,6/1/2019
40,Chappal Spounge Bata (Gents) Pair,199,0,Lahore,199,6/1/2019
40,Chappal Spounge Bata (Gents) Pair,199,0,Faisal-abad,199,6/1/2019
40,Chappal Spounge Bata (Gents) Pair,199,0,Sar-godha,199,6/1/2019
40,Chappal Spounge Bata (Gents) Pair,199,0,Multan,199,6/1/2019
40,Chappal Spounge Bata (Gents) Pair,199,0,Baha-walpur,199,6/1/2019
40,Chappal Spounge Bata (Gents) Pair,199,0,Karachi,199,6/1/2019
40,Chappal Spounge Bata (Gents) Pair,199,0,Hyder-abad,199,6/1/2019
40,Chappal Spounge Bata (Gents) Pair,199,0,Sukkur,199,6/1/2019
40,Chappal Spounge Bata (Gents) Pair,199,0,Larkana,199,6/1/2019
40,Chappal Spounge Bata (Gents) Pair,199,0,Pesha-war,199,6/1/2019
40,Chappal Spounge Bata (Gents) Pair,199,0,Bannu,199,6/1/2019
40,Chappal Spounge Bata (Gents) Pair,199,0,Quetta,199,6/1/2019
40,Chappal Spounge Bata (Gents) Pair,199,0,Khuz-dar,199,6/1/2019
41,Sandal Bata (Ladies) Pair,599,0,Islam-abad,599,6/1/2019
41,Sandal Bata (Ladies) Pair,599,0,Rawal-pindi,599,6/1/2019
41,Sandal Bata (Ladies) Pair,599,0,Gujran-wala,599,6/1/2019
41,Sandal Bata (Ladies) Pair,599,0,Sialkot,599,6/1/2019
41,Sandal Bata (Ladies) Pair,599,0,Lahore,599,6/1/2019
41,Sandal Bata (Ladies) Pair,599,0,Faisal-abad,599,6/1/2019
41,Sandal Bata (Ladies) Pair,599,0,Sar-godha,599,6/1/2019
41,Sandal Bata (Ladies) Pair,599,0,Multan,599,6/1/2019
41,Sandal Bata (Ladies) Pair,599,0,Baha-walpur,599,6/1/2019
41,Sandal Bata (Ladies) Pair,599,0,Karachi,599,6/1/2019
41,Sandal Bata (Ladies) Pair,599,0,Hyder-abad,599,6/1/2019
41,Sandal Bata (Ladies) Pair,599,0,Sukkur,599,6/1/2019
41,Sandal Bata (Ladies) Pair,599,0,Larkana,599,6/1/2019
41,Sandal Bata (Ladies) Pair,599,0,Pesha-war,599,6/1/2019
41,Sandal Bata (Ladies) Pair,599,0,Bannu,599,6/1/2019
41,Sandal Bata (Ladies) Pair,599,0,Quetta,599,6/1/2019
41,Sandal Bata (Ladies) Pair,599,0,Khuz-dar,599,6/1/2019
42,"Elec. Charges, Upto 50 Units Unit",2,0,Islam-abad,2,6/1/2019
42,"Elec. Charges, Upto 50 Units Unit",2,0,Rawal-pindi,2,6/1/2019
42,"Elec. Charges, Upto 50 Units Unit",2,0,Gujran-wala,2,6/1/2019
42,"Elec. Charges, Upto 50 Units Unit",2,0,Sialkot,2,6/1/2019
42,"Elec. Charges, Upto 50 Units Unit",2,0,Lahore,2,6/1/2019
42,"Elec. Charges, Upto 50 Units Unit",2,0,Faisal-abad,2,6/1/2019
42,"Elec. Charges, Upto 50 Units Unit",2,0,Sar-godha,2,6/1/2019
42,"Elec. Charges, Upto 50 Units Unit",2,0,Multan,2,6/1/2019
42,"Elec. Charges, Upto 50 Units Unit",2,0,Baha-walpur,2,6/1/2019
42,"Elec. Charges, Upto 50 Units Unit",2,0,Karachi,2,6/1/2019
42,"Elec. Charges, Upto 50 Units Unit",2,0,Hyder-abad,2,6/1/2019
42,"Elec. Charges, Upto 50 Units Unit",2,0,Sukkur,2,6/1/2019
42,"Elec. Charges, Upto 50 Units Unit",2,0,Larkana,2,6/1/2019
42,"Elec. Charges, Upto 50 Units Unit",2,0,Pesha-war,2,6/1/2019
42,"Elec. Charges, Upto 50 Units Unit",2,0,Bannu,2,6/1/2019
42,"Elec. Charges, Upto 50 Units Unit",2,0,Quetta,2,6/1/2019
42,"Elec. Charges, Upto 50 Units Unit",2,0,Khuz-dar,2,6/1/2019
43,"Gas Charges, Upto 3.3719 MMBTU MMBTU",145.08,0,Islam-abad,145.08,6/1/2019
43,"Gas Charges, Upto 3.3719 MMBTU MMBTU",145.08,0,Rawal-pindi,145.08,6/1/2019
43,"Gas Charges, Upto 3.3719 MMBTU MMBTU",145.08,0,Gujran-wala,145.08,6/1/2019
43,"Gas Charges, Upto 3.3719 MMBTU MMBTU",145.08,0,Sialkot,145.08,6/1/2019
43,"Gas Charges, Upto 3.3719 MMBTU MMBTU",145.08,0,Lahore,145.08,6/1/2019
43,"Gas Charges, Upto 3.3719 MMBTU MMBTU",145.08,0,Faisal-abad,145.08,6/1/2019
43,"Gas Charges, Upto 3.3719 MMBTU MMBTU",145.08,0,Sar-godha,145.08,6/1/2019
43,"Gas Charges, Upto 3.3719 MMBTU MMBTU",145.08,0,Multan,145.08,6/1/2019
43,"Gas Charges, Upto 3.3719 MMBTU MMBTU",145.08,0,Baha-walpur,145.08,6/1/2019
43,"Gas Charges, Upto 3.3719 MMBTU MMBTU",145.08,0,Karachi,145.08,6/1/2019
43,"Gas Charges, Upto 3.3719 MMBTU MMBTU",145.08,0,Hyder-abad,145.08,6/1/2019
43,"Gas Charges, Upto 3.3719 MMBTU MMBTU",145.08,0,Sukkur,145.08,6/1/2019
43,"Gas Charges, Upto 3.3719 MMBTU MMBTU",145.08,0,Larkana,145.08,6/1/2019
43,"Gas Charges, Upto 3.3719 MMBTU MMBTU",145.08,0,Pesha-war,145.08,6/1/2019
43,"Gas Charges, Upto 3.3719 MMBTU MMBTU",145.08,0,Bannu,145.08,6/1/2019
43,"Gas Charges, Upto 3.3719 MMBTU MMBTU",145.08,0,Quetta,145.08,6/1/2019
43,"Gas Charges, Upto 3.3719 MMBTU MMBTU",145.08,0,Khuz-dar,,6/1/2019
44,Kerosene Oil 1 Ltr,131.06,1.64,Islam-abad,151.25,6/1/2019
44,Kerosene Oil 1 Ltr,131.06,1.64,Rawal-pindi,143.75,6/1/2019
44,Kerosene Oil 1 Ltr,131.06,1.64,Gujran-wala,135,6/1/2019
44,Kerosene Oil 1 Ltr,131.06,1.64,Sialkot,144,6/1/2019
44,Kerosene Oil 1 Ltr,131.06,1.64,Lahore,130,6/1/2019
44,Kerosene Oil 1 Ltr,131.06,1.64,Faisal-abad,130,6/1/2019
44,Kerosene Oil 1 Ltr,131.06,1.64,Sar-godha,120,6/1/2019
44,Kerosene Oil 1 Ltr,131.06,1.64,Multan,126.88,6/1/2019
44,Kerosene Oil 1 Ltr,131.06,1.64,Baha-walpur,140,6/1/2019
44,Kerosene Oil 1 Ltr,131.06,1.64,Karachi,141.39,6/1/2019
44,Kerosene Oil 1 Ltr,131.06,1.64,Hyder-abad,130,6/1/2019
44,Kerosene Oil 1 Ltr,131.06,1.64,Sukkur,127.5,6/1/2019
44,Kerosene Oil 1 Ltr,131.06,1.64,Larkana,147.5,6/1/2019
44,Kerosene Oil 1 Ltr,131.06,1.64,Pesha-war,132.33,6/1/2019
44,Kerosene Oil 1 Ltr,131.06,1.64,Bannu,120,6/1/2019
44,Kerosene Oil 1 Ltr,131.06,1.64,Quetta,111,6/1/2019
44,Kerosene Oil 1 Ltr,131.06,1.64,Khuz-dar,97.5,6/1/2019
45,Firewood Whole 40 Kg,646.41,0.09,Islam-abad,787.5,6/1/2019
45,Firewood Whole 40 Kg,646.41,0.09,Rawal-pindi,741.67,6/1/2019
45,Firewood Whole 40 Kg,646.41,0.09,Gujran-wala,775,6/1/2019
45,Firewood Whole 40 Kg,646.41,0.09,Sialkot,700,6/1/2019
45,Firewood Whole 40 Kg,646.41,0.09,Lahore,810.71,6/1/2019
45,Firewood Whole 40 Kg,646.41,0.09,Faisal-abad,600,6/1/2019
45,Firewood Whole 40 Kg,646.41,0.09,Sar-godha,550,6/1/2019
45,Firewood Whole 40 Kg,646.41,0.09,Multan,708.33,6/1/2019
45,Firewood Whole 40 Kg,646.41,0.09,Baha-walpur,650,6/1/2019
45,Firewood Whole 40 Kg,646.41,0.09,Karachi,661.54,6/1/2019
45,Firewood Whole 40 Kg,646.41,0.09,Hyder-abad,600,6/1/2019
45,Firewood Whole 40 Kg,646.41,0.09,Sukkur,400,6/1/2019
45,Firewood Whole 40 Kg,646.41,0.09,Larkana,500,6/1/2019
45,Firewood Whole 40 Kg,646.41,0.09,Pesha-war,729.17,6/1/2019
45,Firewood Whole 40 Kg,646.41,0.09,Bannu,500,6/1/2019
45,Firewood Whole 40 Kg,646.41,0.09,Quetta,650,6/1/2019
45,Firewood Whole 40 Kg,646.41,0.09,Khuz-dar,625,6/1/2019
46,Energy Saver (14 watts) Each,171.76,0,Islam-abad,167.5,6/1/2019
46,Energy Saver (14 watts) Each,171.76,0,Rawal-pindi,167.5,6/1/2019
46,Energy Saver (14 watts) Each,171.76,0,Gujran-wala,170,6/1/2019
46,Energy Saver (14 watts) Each,171.76,0,Sialkot,155,6/1/2019
46,Energy Saver (14 watts) Each,171.76,0,Lahore,170,6/1/2019
46,Energy Saver (14 watts) Each,171.76,0,Faisal-abad,165,6/1/2019
46,Energy Saver (14 watts) Each,171.76,0,Sar-godha,180,6/1/2019
46,Energy Saver (14 watts) Each,171.76,0,Multan,165,6/1/2019
46,Energy Saver (14 watts) Each,171.76,0,Baha-walpur,175,6/1/2019
46,Energy Saver (14 watts) Each,171.76,0,Karachi,180,6/1/2019
46,Energy Saver (14 watts) Each,171.76,0,Hyder-abad,200,6/1/2019
46,Energy Saver (14 watts) Each,171.76,0,Sukkur,155,6/1/2019
46,Energy Saver (14 watts) Each,171.76,0,Larkana,180,6/1/2019
46,Energy Saver (14 watts) Each,171.76,0,Pesha-war,190,6/1/2019
46,Energy Saver (14 watts) Each,171.76,0,Bannu,170,6/1/2019
46,Energy Saver (14 watts) Each,171.76,0,Quetta,180,6/1/2019
46,Energy Saver (14 watts) Each,171.76,0,Khuz-dar,150,6/1/2019
47,"Washing Soap, (Nylon), (SN) Cake",31.41,0,Islam-abad,30,6/1/2019
47,"Washing Soap, (Nylon), (SN) Cake",31.41,0,Rawal-pindi,30,6/1/2019
47,"Washing Soap, (Nylon), (SN) Cake",31.41,0,Gujran-wala,40,6/1/2019
47,"Washing Soap, (Nylon), (SN) Cake",31.41,0,Sialkot,45,6/1/2019
47,"Washing Soap, (Nylon), (SN) Cake",31.41,0,Lahore,45,6/1/2019
47,"Washing Soap, (Nylon), (SN) Cake",31.41,0,Faisal-abad,30,6/1/2019
47,"Washing Soap, (Nylon), (SN) Cake",31.41,0,Sar-godha,45,6/1/2019
47,"Washing Soap, (Nylon), (SN) Cake",31.41,0,Multan,22,6/1/2019
47,"Washing Soap, (Nylon), (SN) Cake",31.41,0,Baha-walpur,20,6/1/2019
47,"Washing Soap, (Nylon), (SN) Cake",31.41,0,Karachi,14,6/1/2019
47,"Washing Soap, (Nylon), (SN) Cake",31.41,0,Hyder-abad,30,6/1/2019
47,"Washing Soap, (Nylon), (SN) Cake",31.41,0,Sukkur,28,6/1/2019
47,"Washing Soap, (Nylon), (SN) Cake",31.41,0,Larkana,30,6/1/2019
47,"Washing Soap, (Nylon), (SN) Cake",31.41,0,Pesha-war,20,6/1/2019
47,"Washing Soap, (Nylon), (SN) Cake",31.41,0,Bannu,25,6/1/2019
47,"Washing Soap, (Nylon), (SN) Cake",31.41,0,Quetta,40,6/1/2019
47,"Washing Soap, (Nylon), (SN) Cake",31.41,0,Khuz-dar,40,6/1/2019
48,"Match Box, Regular Each",2.47,0,Islam-abad,2,6/1/2019
48,"Match Box, Regular Each",2.47,0,Rawal-pindi,2,6/1/2019
48,"Match Box, Regular Each",2.47,0,Gujran-wala,2,6/1/2019
48,"Match Box, Regular Each",2.47,0,Sialkot,2,6/1/2019
48,"Match Box, Regular Each",2.47,0,Lahore,3,6/1/2019
48,"Match Box, Regular Each",2.47,0,Faisal-abad,2.5,6/1/2019
48,"Match Box, Regular Each",2.47,0,Sar-godha,3,6/1/2019
48,"Match Box, Regular Each",2.47,0,Multan,3,6/1/2019
48,"Match Box, Regular Each",2.47,0,Baha-walpur,2.5,6/1/2019
48,"Match Box, Regular Each",2.47,0,Karachi,3,6/1/2019
48,"Match Box, Regular Each",2.47,0,Hyder-abad,3,6/1/2019
48,"Match Box, Regular Each",2.47,0,Sukkur,2.5,6/1/2019
48,"Match Box, Regular Each",2.47,0,Larkana,3,6/1/2019
48,"Match Box, Regular Each",2.47,0,Pesha-war,2,6/1/2019
48,"Match Box, Regular Each",2.47,0,Bannu,3,6/1/2019
48,"Match Box, Regular Each",2.47,0,Quetta,2,6/1/2019
48,"Match Box, Regular Each",2.47,0,Khuz-dar,1.5,6/1/2019
49,"Petrol, Super 1 Ltr",113.74,5.94,Islam-abad,113.18,6/1/2019
49,"Petrol, Super 1 Ltr",113.74,5.94,Rawal-pindi,113.18,6/1/2019
49,"Petrol, Super 1 Ltr",113.74,5.94,Gujran-wala,113.2,6/1/2019
49,"Petrol, Super 1 Ltr",113.74,5.94,Sialkot,114.8,6/1/2019
49,"Petrol, Super 1 Ltr",113.74,5.94,Lahore,113.01,6/1/2019
49,"Petrol, Super 1 Ltr",113.74,5.94,Faisal-abad,113.28,6/1/2019
49,"Petrol, Super 1 Ltr",113.74,5.94,Sar-godha,113.2,6/1/2019
49,"Petrol, Super 1 Ltr",113.74,5.94,Multan,113.42,6/1/2019
49,"Petrol, Super 1 Ltr",113.74,5.94,Baha-walpur,114.1,6/1/2019
49,"Petrol, Super 1 Ltr",113.74,5.94,Karachi,113.16,6/1/2019
49,"Petrol, Super 1 Ltr",113.74,5.94,Hyder-abad,114.12,6/1/2019
49,"Petrol, Super 1 Ltr",113.74,5.94,Sukkur,113.15,6/1/2019
49,"Petrol, Super 1 Ltr",113.74,5.94,Larkana,113.3,6/1/2019
49,"Petrol, Super 1 Ltr",113.74,5.94,Pesha-war,113.2,6/1/2019
49,"Petrol, Super 1 Ltr",113.74,5.94,Bannu,115.4,6/1/2019
49,"Petrol, Super 1 Ltr",113.74,5.94,Quetta,113.1,6/1/2019
